Flame_retardant_AdditionAmount(wt%),Curing_agent_AdditionAmount(wt%),MW_FR,EEW,AMW_FR,Mp_FR,Mi_FR,RBF_FR,Sp_FR,Curing_Tem1,O%_FR,H%_FR,Si_FR,N%_FR,MCD_FR,MW_EP,C%_FR,Curing_Tem2,ARR_FR,nTA_FR,Curing_Time2,MW_Curing_Agent,RBN_FR,Fsp3_FR,Curing_Time1,Curing_Tem3,nHDon_FR,nDB_FR,AMW_EP,nHet_FR,RFD_FR,AP_FR,AMW_Curing_Agent,nCsp3_FR,nBM_FR,nN_FR,nO_FR,nH_FR,Curing_Time3,max_conj_path_FR,nP_FR,RCI_FR,H-048_FR,GD_FR,NNRS_FR,H-047_FR,H-050_FR,nAA_FR,Mp_Curing_Agent,nArOH_FR,H-052_FR,nHAcc_FR,C-006_FR,Curing_Tem4,nCs_FR,nCbH_FR,C-025_FR,SCBO_FR,nCp_FR,O-059_FR,C-026_FR,nRNHR_FR,O-058_FR,Si_Curing_Agent,nR05_FR,O-057_FR,Rbrid_FR,NRS_FR,H-046_FR,nCb-_FR,nArNH2_FR,nCsp3_Curing_Agent,nHM_FR,nROH_FR,nArOR_FR,O-056_FR,C-005_FR,nBO_FR,nC_FR,C-002_FR,P-116_FR,Sp_Curing_Agent,C%_Curing_Agent,nCt_FR,C-001_FR,TRS_FR,nCq_FR,C-007_FR,nB_FR,H-051_FR,O-060_FR,P-117_FR,nRNH2_FR,nP(=O)O2R_FR,N-070_FR,RBF_Curing_Agent,nH_Curing_Agent,nCconj_FR,nOHs_FR,Curing_Time4,nCIC_FR,Rperim_FR,nR06_FR,nArNHR_FR,nROR_FR,C-009_FR,MCD_Curing_Agent,nBT_FR,nRSR_FR,nPO4_FR,N-067_FR,N-073_FR,Si-111_FR,Mi_Curing_Agent,Sp_EP,nS_FR,nR10_FR,nCONN_FR,nRNHO_FR,nOHp_FR,C-008_FR,H-053_FR,N-075_FR,nAT_FR,nCrq_FR,nImidazoles_FR,C-003_FR,H-049_FR,N-069_FR,P-120_FR,N%_Curing_Agent,nCs_Curing_Agent,nSK_FR,nFuranes_FR,nTriazoles_FR,nDB_Curing_Agent,ARR_Curing_Agent,nR07_FR,nR09_FR,nBnz_FR,nS(=O)2_FR,nSO2N_FR,nOxiranes_FR,C-032_FR,C-040_FR,S-110_FR,B-112_FR,P-118_FR,Fsp3_Curing_Agent,C-025_Curing_Agent,H%_EP,nTB_FR,nCL_FR,nCsp2_FR,nCrs_FR,nRCONR2_FR,nRNR2_FR,n135-Triazines_FR,C-024_FR,C-034_FR,C-037_FR,RBN_Curing_Agent,H%_Curing_Agent,C-001_Curing_Agent,Si_EP,Mp_EP,nStructures_FR,nBridgeHead_FR,nNq_FR,nPyrimidines_FR,C-030_FR,C-031_FR,C-044_FR,H-054_FR,N-078_FR,nAA_Curing_Agent,nTA_Curing_Agent,nBM_Curing_Agent,nHet_Curing_Agent,AP_Curing_Agent,nHDon_Curing_Agent,MCD_EP,nRCOOH_FR,nRCONHR_FR,nArNR2_FR,nThiazoles_FR,C-011_FR,C-016_FR,C-027_FR,C-028_FR,C-033_FR,C-035_FR,C-042_FR,H-055_FR,N-072_FR,Curing_Time5,Curing_Tem6,nSpiro_FR,nR03_FR,nR=Cs_FR,nRCONH2_FR,nN(CO)2_FR,nPyrroles_FR,C-018_FR,N-071_FR,nO_Curing_Agent,O%_Curing_Agent,Curing_Tem5,nAB_FR,nCrt_FR,nCar_FR,nArC=N_FR,nN+_FR,nP(=O)R3/nPR5_FR,C-004_FR,O-062_FR,N-066_FR,Cl-090_FR,S-108_FR,P-119_FR,nCb-_Curing_Agent,O-060_Curing_Agent,nTA_EP,RBF_EP,O%_EP,X%_FR,nR08_FR,nArCHO_FR,nArCNO_FR,nSO2OH_FR,nArX_FR,nThiophenes_FR,C-019_FR,N-068_FR,F-085_FR,S-107_FR,SCBO_Curing_Agent,nC_Curing_Agent,nHM_Curing_Agent,nCsp2_Curing_Agent,nCIC_Curing_Agent,Rperim_Curing_Agent,nCp_Curing_Agent,nCrt_Curing_Agent,nRNH2_Curing_Agent,nArNH2_Curing_Agent,C-002_Curing_Agent,C-005_Curing_Agent,C-026_Curing_Agent,H-046_Curing_Agent,H-047_Curing_Agent,H-048_Curing_Agent,H-049_Curing_Agent,Curing_Time6,nBT_EP,RBN_EP,nN_EP,N%_EP,nCsp3_EP,nF_FR,nX_FR,nCsp_FR,nR11_FR,nR=Ct_FR,nRCOOR_FR,nArCO_FR,nRC=N_FR,nArCN_FR,nSO3_FR,nPR3_FR,nPyrazines_FR,C-015_FR,C-022_FR,C-036_FR,C-041_FR,C-043_FR,O-063_FR,N-074_FR,N-076_FR,N-079_FR,Br-094_FR,GD_Curing_Agent,nTB_Curing_Agent,nN_Curing_Agent,nP_Curing_Agent,nS_Curing_Agent,max_conj_path_Curing_Agent,RFD_Curing_Agent,NRS_Curing_Agent,NNRS_Curing_Agent,nR05_Curing_Agent,nR10_Curing_Agent,nCq_Curing_Agent,nRCONH2_Curing_Agent,nArCONHR_Curing_Agent,nArC=N_Curing_Agent,nRCN_Curing_Agent,nArOH_Curing_Agent,nArOR_Curing_Agent,nS(=O)2_Curing_Agent,nImidazoles_Curing_Agent,nHAcc_Curing_Agent,C-008_Curing_Agent,C-037_Curing_Agent,C-042_Curing_Agent,H-050_Curing_Agent,H-051_Curing_Agent,O-058_Curing_Agent,N-067_Curing_Agent,N-069_Curing_Agent,P-116_Curing_Agent,Curing_Pressure,LOI
0,20.2,324.28,196,9.007777778,0.745266667,1.096325,0.025641026,26.8296,120,11.11111111,36.11111111,39.4677,0,0.869565217,340.45,50,170,0.692307692,3,4,198.29,1,0,2,0,2,1,6.947959184,5,0.2,0.782608696,6.837586207,0,19,0,4,13,0,20,1,1.2,0,0.102766798,0.5,11,2,18,0.675165517,2,0,4,0,0,0,11,2,36,0,0,5,0,1,32.4878,0,2,2,2,0,7,0,1,1,0,0,0,0,26,18,0,1,19.5798,44.82758621,0,0,24,0,0,0,0,1,0,0,0,0,0.066666667,14,0,0,0,4,20,4,0,0,0,0.8,39,0,0,0,0,0,1.120268966,31.9548,0,2,0,0,0,0,0,0,36,0,0,0,0,0,0,6.896551724,1,23,0,0,0,0.75,0,0,3,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,18,0,0,0,0,11,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,25.7
2,20.4,1491.11,185,8.928802395,0.697196407,1.118004192,0.222857143,116.4318,100,16.76646707,41.31736527,186.7067,0,0.428571429,340.45,37.7245509,150,0.339622642,19,4,198.29,39,0.333333333,2,0,6,13,6.947959184,35,0.285714286,0.367346939,6.837586207,21,49,0,28,69,0,14,7,1.285714286,24,0.022301704,0.333333333,30,6,36,0.675165517,0,0,28,3,0,3,24,6,137,0,0,6,0,13,32.4878,0,0,6,3,0,12,0,1,7,6,0,6,0,106,63,3,7,19.5798,44.82758621,3,0,54,0,12,0,9,9,0,0,0,0,0.066666667,14,0,0,0,9,42,9,0,0,0,0.8,175,0,0,0,0,0,1.120268966,31.9548,0,6,0,0,0,0,0,0,167,0,0,3,0,0,0,6.896551724,1,98,0,0,0,0.75,0,0,6,0,0,0,0,6,0,0,0,0.076923077,2,48.97959184,0,0,42,0,0,0,0,24,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,4,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,36.6
2,20.2,140.09,185,8.240588235,0.606282353,1.155135294,0.1875,10.3068,100,23.52941176,52.94117647,19.6373,0,0,340.45,17.64705882,150,0,4,4,198.29,3,1,2,0,3,1,6.947959184,5,0,0,6.837586207,3,1,0,4,9,0,0,1,0,6,0.25,0,0,3,0,0.675165517,0,0,4,0,0,0,0,0,8,0,0,0,0,1,32.4878,0,0,0,0,0,0,0,1,1,3,0,3,0,7,3,0,1,19.5798,44.82758621,0,0,0,0,3,0,0,0,0,0,0,0,0.066666667,14,0,0,0,0,0,0,0,0,0,0.8,16,0,0,0,0,0,1.120268966,31.9548,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6.896551724,1,8,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,0,0,0,0,0,0,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,32
2,20.2,216.18,185,9.0075,0.766575,1.0924375,0,18.3978,100,8.333333333,37.5,26.2185,0,0.933333333,340.45,50,150,0.705882353,1,4,198.29,0,0,2,0,0,1,6.947959184,3,0.285714286,0.8,6.837586207,0,13,0,2,9,0,14,1,1.285714286,0,0.161904762,0.333333333,8,1,12,0.675165517,0,0,2,0,0,0,8,2,24,0,0,2,0,1,32.4878,0,0,2,1,0,4,0,1,1,0,0,0,0,17,12,0,1,19.5798,44.82758621,0,0,18,0,0,0,0,1,0,0,0,0,0.066666667,14,0,0,0,3,14,3,0,0,0,0.8,26,0,0,0,0,0,1.120268966,31.9548,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,6.896551724,1,15,0,0,0,0.75,0,0,2,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,12,0,0,0,0,8,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,34.8
0,20.8,216.18,185,9.0075,0.766575,1.0924375,0,18.3978,100,8.333333333,37.5,26.2185,0,0.933333333,340.45,50,150,0.705882353,1,4,198.29,0,0,2,0,0,1,6.947959184,3,0.285714286,0.8,6.837586207,0,13,0,2,9,0,14,1,1.285714286,0,0.161904762,0.333333333,8,1,12,0.675165517,0,0,2,0,0,0,8,2,24,0,0,2,0,1,32.4878,0,0,2,1,0,4,0,1,1,0,0,0,0,17,12,0,1,19.5798,44.82758621,0,0,18,0,0,0,0,1,0,0,0,0,0.066666667,14,0,0,0,3,14,3,0,0,0,0.8,26,0,0,0,0,0,1.120268966,31.9548,0,2,0,0,0,0,0,0,24,0,0,0,0,0,0,6.896551724,1,15,0,0,0,0.75,0,0,2,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,12,0,0,0,0,8,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,26.2
2.5,16.88,734.66,173,8.745952381,0.724433333,1.102378571,0.076923077,60.8524,100,11.9047619,38.0952381,92.5998,0,0.769230769,340.45,47.61904762,150,0.610169492,8,2,198.29,7,0.1,2,0,4,2,6.947959184,12,0.2,0.692307692,6.837586207,4,38,0,10,32,0,14,2,1.2,2,0.044494721,0.5,26,4,36,0.675165517,2,0,10,0,0,0,20,8,79,0,0,8,0,2,32.4878,0,2,4,4,0,16,0,1,2,2,2,2,2,59,40,0,2,19.5798,44.82758621,0,0,48,0,0,0,0,4,0,0,0,0,0.066666667,14,0,0,0,8,40,8,0,0,2,0.8,91,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,84,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,6,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,36,0,0,0,0,20,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,28.5
5,15.88,734.66,173,8.745952381,0.724433333,1.102378571,0.076923077,60.8524,100,11.9047619,38.0952381,92.5998,0,0.769230769,340.45,47.61904762,150,0.610169492,8,2,198.29,7,0.1,2,0,4,2,6.947959184,12,0.2,0.692307692,6.837586207,4,38,0,10,32,0,14,2,1.2,2,0.044494721,0.5,26,4,36,0.675165517,2,0,10,0,0,0,20,8,79,0,0,8,0,2,32.4878,0,2,4,4,0,16,0,1,2,2,2,2,2,59,40,0,2,19.5798,44.82758621,0,0,48,0,0,0,0,4,0,0,0,0,0.066666667,14,0,0,0,8,40,8,0,0,2,0.8,91,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,84,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,6,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,36,0,0,0,0,20,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,30.5
0,17.9,734.66,173,8.745952381,0.724433333,1.102378571,0.076923077,60.8524,100,11.9047619,38.0952381,92.5998,0,0.769230769,340.45,47.61904762,150,0.610169492,8,2,198.29,7,0.1,2,0,4,2,6.947959184,12,0.2,0.692307692,6.837586207,4,38,0,10,32,0,14,2,1.2,2,0.044494721,0.5,26,4,36,0.675165517,2,0,10,0,0,0,20,8,79,0,0,8,0,2,32.4878,0,2,4,4,0,16,0,1,2,2,2,2,2,59,40,0,2,19.5798,44.82758621,0,0,48,0,0,0,0,4,0,0,0,0,0.066666667,14,0,0,0,8,40,8,0,0,2,0.8,91,0,0,0,0,0,1.120268966,31.9548,0,4,0,0,0,0,0,0,84,0,0,0,0,0,0,6.896551724,1,52,0,0,0,0.75,0,0,6,0,0,0,0,0,0,0,0,0.076923077,2,48.97959184,0,0,36,0,0,0,0,20,0,0,2,48.27586207,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,2,12,2,0.8,4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,22,13,0,12,2,12,0,0,0,2,1,0,2,2,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152380952,0,2,0,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,23.5
2.5,23.41,1252.2,196,9.486363636,0.730759091,1.107272727,0.170212766,96.4602,150,13.63636364,36.36363636,146.16,2.272727273,0.571428571,340.45,43.18181818,180,0.387096774,15,5,248.33,24,0.210526316,3,0,3,12,6.947959184,27,0.25,0.428571429,8.563103448,12,48,3,18,48,0,14,3,1.25,0,0.026678141,0.4,39,3,36,0.702589655,0,0,21,6,0,6,24,6,123,0,0,6,0,9,32.4114,0,3,6,4,0,12,0,0,6,3,0,0,0,93,57,3,3,20.3751,41.37931034,0,0,60,0,0,0,6,6,0,0,0,0,0.066666667,12,0,0,0,10,48,10,0,0,0,0.705882353,141,0,0,0,0,0,1.117634483,31.9548,3,6,3,0,0,3,0,0,132,0,0,0,0,0,0,6.896551724,0,84,0,0,2,0.666666667,0,0,6,0,0,0,0,6,0,0,0,0,0,48.97959184,0,0,45,0,0,0,0,24,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,5,0.705882353,4,0.72,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,6.896551724,0,36,0,36,0,0,0,0,0,0,0,3,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,31.2
7.5,22.21,1252.2,196,9.486363636,0.730759091,1.107272727,0.170212766,96.4602,150,13.63636364,36.36363636,146.16,2.272727273,0.571428571,340.45,43.18181818,180,0.387096774,15,5,248.33,24,0.210526316,3,0,3,12,6.947959184,27,0.25,0.428571429,8.563103448,12,48,3,18,48,0,14,3,1.25,0,0.026678141,0.4,39,3,36,0.702589655,0,0,21,6,0,6,24,6,123,0,0,6,0,9,32.4114,0,3,6,4,0,12,0,0,6,3,0,0,0,93,57,3,3,20.3751,41.37931034,0,0,60,0,0,0,6,6,0,0,0,0,0.066666667,12,0,0,0,10,48,10,0,0,0,0.705882353,141,0,0,0,0,0,1.117634483,31.9548,3,6,3,0,0,3,0,0,132,0,0,0,0,0,0,6.896551724,0,84,0,0,2,0.666666667,0,0,6,0,0,0,0,6,0,0,0,0,0,48.97959184,0,0,45,0,0,0,0,24,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,5,0.705882353,4,0.72,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,6.896551724,0,36,0,36,0,0,0,0,0,0,0,3,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,32
12.5,21.01,1252.2,196,9.486363636,0.730759091,1.107272727,0.170212766,96.4602,150,13.63636364,36.36363636,146.16,2.272727273,0.571428571,340.45,43.18181818,180,0.387096774,15,5,248.33,24,0.210526316,3,0,3,12,6.947959184,27,0.25,0.428571429,8.563103448,12,48,3,18,48,0,14,3,1.25,0,0.026678141,0.4,39,3,36,0.702589655,0,0,21,6,0,6,24,6,123,0,0,6,0,9,32.4114,0,3,6,4,0,12,0,0,6,3,0,0,0,93,57,3,3,20.3751,41.37931034,0,0,60,0,0,0,6,6,0,0,0,0,0.066666667,12,0,0,0,10,48,10,0,0,0,0.705882353,141,0,0,0,0,0,1.117634483,31.9548,3,6,3,0,0,3,0,0,132,0,0,0,0,0,0,6.896551724,0,84,0,0,2,0.666666667,0,0,6,0,0,0,0,6,0,0,0,0,0,48.97959184,0,0,45,0,0,0,0,24,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,5,0.705882353,4,0.72,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,6.896551724,0,36,0,36,0,0,0,0,0,0,0,3,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,32.8
0,24.01215805,1252.2,196,9.486363636,0.730759091,1.107272727,0.170212766,96.4602,150,13.63636364,36.36363636,146.16,2.272727273,0.571428571,340.45,43.18181818,180,0.387096774,15,5,248.33,24,0.210526316,3,0,3,12,6.947959184,27,0.25,0.428571429,8.563103448,12,48,3,18,48,0,14,3,1.25,0,0.026678141,0.4,39,3,36,0.702589655,0,0,21,6,0,6,24,6,123,0,0,6,0,9,32.4114,0,3,6,4,0,12,0,0,6,3,0,0,0,93,57,3,3,20.3751,41.37931034,0,0,60,0,0,0,6,6,0,0,0,0,0.066666667,12,0,0,0,10,48,10,0,0,0,0.705882353,141,0,0,0,0,0,1.117634483,31.9548,3,6,3,0,0,3,0,0,132,0,0,0,0,0,0,6.896551724,0,84,0,0,2,0.666666667,0,0,6,0,0,0,0,6,0,0,0,0,0,48.97959184,0,0,45,0,0,0,0,24,0,0,2,41.37931034,0,54.82,0.652138776,1,0,0,0,0,0,0,0,0,12,4,14,5,0.705882353,4,0.72,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,6.896551724,0,36,0,36,0,0,0,0,0,0,0,3,0,4,0,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,26,12,1,12,2,12,0,0,0,2,0,0,4,0,8,0,0,0,52,8,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.132352941,0,2,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,2,0,2,0,0,22.2
6,47,2365.98,196,8.762888889,0.711281481,1.115464444,0.083916084,192.046,150,11.85185185,40.74074074,301.1754,2.962962963,0.6875,340.45,40.74074074,180,0.545454545,34,1,278.33,24,0.127272727,1,200,28,10,6.947959184,50,0.145454545,0.6,7.952285714,14,106,8,32,110,2,14,10,1.145454545,0,0.013836478,0.619047619,70,28,96,0.69968,0,12,36,0,220,6,64,16,234,4,6,16,0,10,38.9066,0,0,8,13,0,32,4,3,10,8,0,8,0,176,110,0,4,24.4888,48.57142857,4,4,126,0,0,0,0,4,6,0,0,0,0.111111111,14,0,0,2,21,110,21,0,0,0,0.571428571,286,0,6,0,0,0,1.111617143,31.9548,0,8,0,0,0,6,0,0,270,0,0,0,0,4,0,5.714285714,0,160,0,0,0,0.545454545,0,0,16,0,0,0,0,0,0,0,0,0.176470588,2,48.97959184,0,0,96,6,0,0,0,64,0,0,4,40,2,54.82,0.652138776,5,0,4,0,0,0,0,0,0,12,4,14,4,0.571428571,0,0.72,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.714285714,0,96,0,96,0,4,0,0,4,0,0,0,0,4,2,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,32,17,0,12,2,12,2,0,0,0,0,0,2,6,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.104761905,2,2,0,0,6,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25.8
8,46,2365.98,196,8.762888889,0.711281481,1.115464444,0.083916084,192.046,150,11.85185185,40.74074074,301.1754,2.962962963,0.6875,340.45,40.74074074,180,0.545454545,34,1,278.33,24,0.127272727,1,200,28,10,6.947959184,50,0.145454545,0.6,7.952285714,14,106,8,32,110,2,14,10,1.145454545,0,0.013836478,0.619047619,70,28,96,0.69968,0,12,36,0,220,6,64,16,234,4,6,16,0,10,38.9066,0,0,8,13,0,32,4,3,10,8,0,8,0,176,110,0,4,24.4888,48.57142857,4,4,126,0,0,0,0,4,6,0,0,0,0.111111111,14,0,0,2,21,110,21,0,0,0,0.571428571,286,0,6,0,0,0,1.111617143,31.9548,0,8,0,0,0,6,0,0,270,0,0,0,0,4,0,5.714285714,0,160,0,0,0,0.545454545,0,0,16,0,0,0,0,0,0,0,0,0.176470588,2,48.97959184,0,0,96,6,0,0,0,64,0,0,4,40,2,54.82,0.652138776,5,0,4,0,0,0,0,0,0,12,4,14,4,0.571428571,0,0.72,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.714285714,0,96,0,96,0,4,0,0,4,0,0,0,0,4,2,2,0.153846154,8.163265306,0,0,0,0,0,0,0,0,0,0,0,32,17,0,12,2,12,2,0,0,0,0,0,2,6,8,0,0,0,52,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.104761905,2,2,0,0,6,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27.3
